book_id,book_name,author,genre,price,quantity,publisher,published_year
1651,Book Title 1651,Author 291,Fiction,422.0,72,Publisher 142,2019
1652,Book Title 1652,Author 166,Fantasy,1028.45,45,Publisher 20,1985
1653,Book Title 1653,Author 277,Fiction,742.74,126,Publisher 198,2023
1654,Book Title 1654,Author 174,Mystery,1410.21,180,Publisher 158,1993
1655,Book Title 1655,Author 478,Romance,779.28,118,Publisher 147,2011
1656,Book Title 1656,Author 227,Romance,294.9,29,Publisher 145,2000
1657,Book Title 1657,Author 159,Mystery,1433.3,66,Publisher 19,1983
1658,Book Title 1658,Author 252,Business,1438.8,198,Publisher 178,1999
1659,Book Title 1659,Author 85,Fantasy,994.54,128,Publisher 143,2014
1660,Book Title 1660,Author 453,Sci-Fi,463.95,23,Publisher 158,2020
1661,Book Title 1661,Author 106,Fantasy,400.52,32,Publisher 149,1990
1662,Book Title 1662,Author 413,Mystery,713.82,125,Publisher 191,2005
1663,Book Title 1663,Author 438,Sci-Fi,507.92,199,Publisher 9,2018
1664,Book Title 1664,Author 196,Romance,1086.34,156,Publisher 188,1988
1665,Book Title 1665,Author 336,Sci-Fi,1180.7,0,Publisher 195,2018
1666,Book Title 1666,Author 312,Sci-Fi,863.32,164,Publisher 114,2002
1667,Book Title 1667,Author 347,Romance,1280.26,131,Publisher 25,2023
1668,Book Title 1668,Author 213,History,770.27,60,Publisher 107,1984
1669,Book Title 1669,Author 126,History,1396.03,8,Publisher 168,2020
1670,Book Title 1670,Author 491,Fantasy,714.52,196,Publisher 133,2010
1671,Book Title 1671,Author 231,Sci-Fi,782.84,124,Publisher 185,1987
1672,Book Title 1672,Author 323,Sci-Fi,1069.88,165,Publisher 135,1993
1673,Book Title 1673,Author 379,Fiction,1045.51,86,Publisher 85,2010
1674,Book Title 1674,Author 194,History,723.17,33,Publisher 144,1989
1675,Book Title 1675,Author 261,Business,278.3,179,Publisher 4,2022
1676,Book Title 1676,Author 318,Fantasy,225.65,28,Publisher 3,1988
1677,Book Title 1677,Author 212,Mystery,1402.9,128,Publisher 115,2015
1678,Book Title 1678,Author 450,Romance,439.17,3,Publisher 199,2022
1679,Book Title 1679,Author 399,Sci-Fi,197.14,127,Publisher 81,2022
1680,Book Title 1680,Author 335,Romance,1320.66,35,Publisher 88,1995
1681,Book Title 1681,Author 310,Business,1430.43,76,Publisher 108,2017
1682,Book Title 1682,Author 474,Sci-Fi,469.35,175,Publisher 9,1984
1683,Book Title 1683,Author 277,History,856.2,156,Publisher 173,1983
1684,Book Title 1684,Author 339,Sci-Fi,858.73,41,Publisher 37,2018
1685,Book Title 1685,Author 5,Business,596.06,186,Publisher 14,1995
1686,Book Title 1686,Author 451,Business,306.84,55,Publisher 176,2017
1687,Book Title 1687,Author 102,Mystery,1307.49,17,Publisher 36,1981
1688,Book Title 1688,Author 441,History,885.05,145,Publisher 14,2005
1689,Book Title 1689,Author 343,Business,1141.27,119,Publisher 134,1985
1690,Book Title 1690,Author 440,Sci-Fi,879.28,74,Publisher 92,1981
1691,Book Title 1691,Author 114,History,1208.16,88,Publisher 19,1988
1692,Book Title 1692,Author 239,Business,1327.89,187,Publisher 144,2002
1693,Book Title 1693,Author 163,Romance,180.77,170,Publisher 194,1991
1694,Book Title 1694,Author 155,Fiction,705.23,73,Publisher 150,1980
1695,Book Title 1695,Author 28,Sci-Fi,135.62,13,Publisher 132,2023
1696,Book Title 1696,Author 335,Mystery,133.02,164,Publisher 113,1982
1697,Book Title 1697,Author 5,Fiction,1213.29,156,Publisher 8,2021
1698,Book Title 1698,Author 410,Fantasy,438.34,113,Publisher 200,2001
1699,Book Title 1699,Author 426,Fantasy,1347.26,47,Publisher 60,2001
1700,Book Title 1700,Author 71,Fantasy,858.27,76,Publisher 127,1986
1701,Book Title 1701,Author 300,Romance,1294.45,191,Publisher 194,2000
1702,Book Title 1702,Author 132,History,348.12,78,Publisher 48,2019
1703,Book Title 1703,Author 273,Sci-Fi,1079.64,181,Publisher 157,2001
1704,Book Title 1704,Author 64,History,1043.59,20,Publisher 155,1993
1705,Book Title 1705,Author 336,Fiction,814.74,86,Publisher 68,2017
1706,Book Title 1706,Author 59,Fiction,1089.54,137,Publisher 67,1995
1707,Book Title 1707,Author 474,Fantasy,573.48,145,Publisher 135,2009
1708,Book Title 1708,Author 349,Fantasy,1336.91,35,Publisher 182,2015
1709,Book Title 1709,Author 174,Business,395.66,59,Publisher 144,1995
1710,Book Title 1710,Author 273,History,578.51,20,Publisher 42,2011
1711,Book Title 1711,Author 92,Fantasy,1344.41,73,Publisher 188,2024
1712,Book Title 1712,Author 103,Mystery,262.68,199,Publisher 97,1989
1713,Book Title 1713,Author 335,Sci-Fi,177.44,105,Publisher 72,2010
1714,Book Title 1714,Author 35,History,1486.68,107,Publisher 71,2017
1715,Book Title 1715,Author 77,Mystery,968.15,23,Publisher 5,2023
1716,Book Title 1716,Author 357,Fiction,1173.92,36,Publisher 200,1980
1717,Book Title 1717,Author 65,Business,263.98,194,Publisher 195,1985
1718,Book Title 1718,Author 92,Fantasy,1464.37,192,Publisher 96,2017
1719,Book Title 1719,Author 150,Mystery,1315.68,51,Publisher 178,2008
1720,Book Title 1720,Author 431,Business,1097.46,42,Publisher 146,2015
1721,Book Title 1721,Author 154,History,659.31,150,Publisher 119,1983
1722,Book Title 1722,Author 271,Sci-Fi,947.62,45,Publisher 43,1994
1723,Book Title 1723,Author 369,Sci-Fi,1104.09,16,Publisher 31,2004
1724,Book Title 1724,Author 495,Mystery,1028.24,108,Publisher 128,2024
1725,Book Title 1725,Author 177,Business,1372.54,66,Publisher 94,1998
1726,Book Title 1726,Author 46,History,655.79,80,Publisher 184,1980
1727,Book Title 1727,Author 105,Romance,717.19,63,Publisher 36,2009
1728,Book Title 1728,Author 89,Romance,1288.31,70,Publisher 122,2022
1729,Book Title 1729,Author 63,Business,1336.62,194,Publisher 91,2017
1730,Book Title 1730,Author 450,Mystery,1179.76,86,Publisher 147,1989
1731,Book Title 1731,Author 152,Sci-Fi,1162.92,182,Publisher 152,2001
1732,Book Title 1732,Author 316,Mystery,126.15,186,Publisher 73,2003
1733,Book Title 1733,Author 321,Mystery,289.73,162,Publisher 40,2017
1734,Book Title 1734,Author 184,Sci-Fi,381.0,27,Publisher 25,1997
1735,Book Title 1735,Author 283,Business,1463.48,64,Publisher 20,2017
1736,Book Title 1736,Author 333,Business,777.0,173,Publisher 28,2015
1737,Book Title 1737,Author 86,Romance,587.86,177,Publisher 145,2004
1738,Book Title 1738,Author 468,Business,1189.57,59,Publisher 138,2007
1739,Book Title 1739,Author 207,Fantasy,921.73,85,Publisher 129,1987
1740,Book Title 1740,Author 18,Fantasy,896.82,126,Publisher 70,1994
1741,Book Title 1741,Author 486,Fantasy,227.97,131,Publisher 122,2023
1742,Book Title 1742,Author 15,Sci-Fi,893.99,141,Publisher 168,1998
1743,Book Title 1743,Author 77,Sci-Fi,1103.53,125,Publisher 78,1980
1744,Book Title 1744,Author 186,Mystery,1059.66,25,Publisher 147,2022
1745,Book Title 1745,Author 57,Fantasy,617.72,60,Publisher 148,1983
1746,Book Title 1746,Author 357,History,326.92,65,Publisher 28,2000
1747,Book Title 1747,Author 497,Fiction,991.13,105,Publisher 4,2004
1748,Book Title 1748,Author 22,Business,531.32,13,Publisher 12,2010
1749,Book Title 1749,Author 248,Fantasy,707.53,128,Publisher 146,2010
1750,Book Title 1750,Author 181,Business,588.97,4,Publisher 6,2024
1751,Book Title 1751,Author 182,Fiction,897.12,18,Publisher 195,2005
1752,Book Title 1752,Author 424,Sci-Fi,911.95,43,Publisher 18,2021
1753,Book Title 1753,Author 345,Sci-Fi,765.16,156,Publisher 31,2012
1754,Book Title 1754,Author 29,Romance,1453.4,149,Publisher 121,1985
1755,Book Title 1755,Author 373,Romance,1408.11,15,Publisher 193,2018
1756,Book Title 1756,Author 418,History,277.94,140,Publisher 36,2019
1757,Book Title 1757,Author 319,Sci-Fi,409.32,1,Publisher 97,2014
1758,Book Title 1758,Author 347,Romance,121.58,103,Publisher 95,2001
1759,Book Title 1759,Author 123,History,980.7,1,Publisher 84,2012
1760,Book Title 1760,Author 110,Fiction,537.94,64,Publisher 21,1991
1761,Book Title 1761,Author 151,History,304.1,137,Publisher 168,2019
1762,Book Title 1762,Author 183,Business,986.61,184,Publisher 178,1985
1763,Book Title 1763,Author 182,Sci-Fi,692.72,133,Publisher 107,1991
1764,Book Title 1764,Author 45,History,737.99,163,Publisher 68,1981
1765,Book Title 1765,Author 92,History,1483.74,185,Publisher 102,2002
1766,Book Title 1766,Author 446,Sci-Fi,1409.33,34,Publisher 4,2004
1767,Book Title 1767,Author 430,Fantasy,852.52,138,Publisher 181,1993
1768,Book Title 1768,Author 41,Business,717.07,92,Publisher 110,2011
1769,Book Title 1769,Author 302,Mystery,1098.19,128,Publisher 86,2013
1770,Book Title 1770,Author 75,Romance,999.54,51,Publisher 196,2013
1771,Book Title 1771,Author 340,History,468.61,166,Publisher 194,1985
1772,Book Title 1772,Author 141,History,1045.3,49,Publisher 54,2006
1773,Book Title 1773,Author 238,Fiction,651.84,25,Publisher 150,2007
1774,Book Title 1774,Author 167,Mystery,757.49,83,Publisher 182,1980
1775,Book Title 1775,Author 223,History,1067.5,111,Publisher 87,2019
1776,Book Title 1776,Author 398,History,422.21,136,Publisher 199,2021
1777,Book Title 1777,Author 216,Business,255.1,87,Publisher 6,2016
1778,Book Title 1778,Author 111,History,1295.69,198,Publisher 197,2017
1779,Book Title 1779,Author 130,Romance,1248.73,81,Publisher 191,2003
1780,Book Title 1780,Author 216,Fantasy,905.29,43,Publisher 117,2018
1781,Book Title 1781,Author 326,Mystery,1318.64,185,Publisher 177,2006
1782,Book Title 1782,Author 4,Mystery,1288.7,114,Publisher 18,2011
1783,Book Title 1783,Author 177,Business,175.35,109,Publisher 62,2012
1784,Book Title 1784,Author 258,Fantasy,1332.96,91,Publisher 128,2014
1785,Book Title 1785,Author 293,Sci-Fi,783.1,187,Publisher 128,2019
1786,Book Title 1786,Author 301,Mystery,187.78,8,Publisher 167,2015
1787,Book Title 1787,Author 230,Sci-Fi,1428.35,105,Publisher 174,2024
1788,Book Title 1788,Author 107,History,1151.64,66,Publisher 128,2018
1789,Book Title 1789,Author 258,Romance,1016.64,96,Publisher 134,2009
1790,Book Title 1790,Author 200,Mystery,757.21,4,Publisher 61,2013
1791,Book Title 1791,Author 308,Sci-Fi,153.61,8,Publisher 13,1994
1792,Book Title 1792,Author 438,History,978.88,103,Publisher 1,1980
1793,Book Title 1793,Author 339,Sci-Fi,566.65,77,Publisher 6,1999
1794,Book Title 1794,Author 124,Romance,1390.25,126,Publisher 138,2012
1795,Book Title 1795,Author 285,Romance,1261.21,37,Publisher 54,1997
1796,Book Title 1796,Author 395,Fantasy,1111.24,109,Publisher 118,2005
1797,Book Title 1797,Author 221,Sci-Fi,935.97,124,Publisher 46,2006
1798,Book Title 1798,Author 66,Sci-Fi,270.61,142,Publisher 170,2023
1799,Book Title 1799,Author 161,Mystery,560.29,123,Publisher 159,2016
1800,Book Title 1800,Author 386,Mystery,364.71,81,Publisher 177,2010
1801,Book Title 1801,Author 350,Romance,362.5,72,Publisher 32,1993
1802,Book Title 1802,Author 402,Mystery,1267.28,155,Publisher 19,2021
1803,Book Title 1803,Author 68,Romance,1187.31,171,Publisher 106,2023
1804,Book Title 1804,Author 180,Mystery,210.5,26,Publisher 69,1996
1805,Book Title 1805,Author 163,Business,677.83,24,Publisher 138,1992
1806,Book Title 1806,Author 486,Fiction,1048.09,59,Publisher 128,1984
1807,Book Title 1807,Author 329,History,917.4,69,Publisher 135,2008
1808,Book Title 1808,Author 184,Sci-Fi,1459.64,15,Publisher 51,1989
1809,Book Title 1809,Author 2,Romance,691.92,118,Publisher 36,1998
1810,Book Title 1810,Author 238,Romance,1019.07,145,Publisher 21,1999
1811,Book Title 1811,Author 164,Fantasy,576.92,70,Publisher 6,2008
1812,Book Title 1812,Author 131,Business,165.71,21,Publisher 192,2024
1813,Book Title 1813,Author 4,Fantasy,1364.49,168,Publisher 96,2018
1814,Book Title 1814,Author 498,Romance,1274.78,30,Publisher 188,2002
1815,Book Title 1815,Author 429,Fantasy,1280.6,93,Publisher 148,2006
1816,Book Title 1816,Author 126,Business,744.38,8,Publisher 1,2007
1817,Book Title 1817,Author 151,Romance,587.51,73,Publisher 156,1997
1818,Book Title 1818,Author 264,History,936.26,95,Publisher 194,1993
1819,Book Title 1819,Author 210,Fantasy,553.0,131,Publisher 38,1983
1820,Book Title 1820,Author 115,Romance,122.74,68,Publisher 146,2016
1821,Book Title 1821,Author 1,Romance,199.52,101,Publisher 197,1980
1822,Book Title 1822,Author 417,Fantasy,909.47,55,Publisher 69,2010
1823,Book Title 1823,Author 218,Business,801.3,78,Publisher 66,2021
1824,Book Title 1824,Author 110,Fiction,323.47,175,Publisher 118,2004
1825,Book Title 1825,Author 263,Fiction,727.08,32,Publisher 108,2008
1826,Book Title 1826,Author 386,Romance,595.84,106,Publisher 101,2019
1827,Book Title 1827,Author 332,History,1438.68,163,Publisher 35,2015
1828,Book Title 1828,Author 399,Sci-Fi,605.79,22,Publisher 34,2004
1829,Book Title 1829,Author 119,Mystery,575.65,140,Publisher 119,2021
1830,Book Title 1830,Author 397,Sci-Fi,1070.41,90,Publisher 109,1999
1831,Book Title 1831,Author 281,Fantasy,562.79,37,Publisher 195,2001
1832,Book Title 1832,Author 345,Sci-Fi,518.6,104,Publisher 122,1981
1833,Book Title 1833,Author 324,Romance,1100.32,186,Publisher 176,2004
1834,Book Title 1834,Author 192,Business,279.74,31,Publisher 61,2004
1835,Book Title 1835,Author 370,Mystery,888.27,14,Publisher 73,2006
1836,Book Title 1836,Author 269,Fantasy,416.4,112,Publisher 115,2020
1837,Book Title 1837,Author 252,Fantasy,1232.15,72,Publisher 90,2017
1838,Book Title 1838,Author 366,History,252.08,191,Publisher 84,2015
1839,Book Title 1839,Author 294,Fantasy,1056.75,78,Publisher 12,1991
1840,Book Title 1840,Author 128,Sci-Fi,1420.94,39,Publisher 132,2005
1841,Book Title 1841,Author 176,Fiction,369.74,151,Publisher 147,1983
1842,Book Title 1842,Author 321,Mystery,986.16,55,Publisher 105,1984
1843,Book Title 1843,Author 348,History,1485.92,155,Publisher 98,2021
1844,Book Title 1844,Author 322,Fantasy,239.64,70,Publisher 112,1999
1845,Book Title 1845,Author 296,Fantasy,1395.77,23,Publisher 28,1994
1846,Book Title 1846,Author 492,Mystery,253.87,1,Publisher 32,2020
1847,Book Title 1847,Author 18,Mystery,173.86,103,Publisher 125,2003
1848,Book Title 1848,Author 227,Fantasy,303.23,138,Publisher 110,2009
1849,Book Title 1849,Author 342,Fiction,131.78,103,Publisher 167,2002
1850,Book Title 1850,Author 58,Sci-Fi,1100.7,132,Publisher 137,2017
1851,Book Title 1851,Author 84,Romance,212.09,185,Publisher 86,2009
1852,Book Title 1852,Author 157,Fantasy,662.96,122,Publisher 199,1985
1853,Book Title 1853,Author 117,Romance,770.66,18,Publisher 183,1993
1854,Book Title 1854,Author 63,History,233.98,12,Publisher 7,2020
1855,Book Title 1855,Author 425,Fiction,631.59,77,Publisher 9,1986
1856,Book Title 1856,Author 406,Mystery,374.51,88,Publisher 168,2018
1857,Book Title 1857,Author 355,Romance,643.82,51,Publisher 70,1987
1858,Book Title 1858,Author 121,History,125.36,79,Publisher 140,1986
1859,Book Title 1859,Author 128,Fiction,185.85,120,Publisher 54,1987
1860,Book Title 1860,Author 209,Romance,137.82,192,Publisher 179,2017
1861,Book Title 1861,Author 112,Sci-Fi,1163.64,175,Publisher 87,1993
1862,Book Title 1862,Author 184,Romance,355.93,67,Publisher 121,2017
1863,Book Title 1863,Author 285,Business,600.98,16,Publisher 8,2019
1864,Book Title 1864,Author 149,Fiction,913.85,118,Publisher 160,1992
1865,Book Title 1865,Author 442,Mystery,255.77,87,Publisher 113,2001
1866,Book Title 1866,Author 415,Sci-Fi,1466.66,18,Publisher 188,1986
1867,Book Title 1867,Author 4,Sci-Fi,1376.94,72,Publisher 133,2021
1868,Book Title 1868,Author 462,History,535.76,70,Publisher 70,1991
1869,Book Title 1869,Author 393,Fiction,1402.95,173,Publisher 159,1997
1870,Book Title 1870,Author 356,Business,1443.3,119,Publisher 200,2020
1871,Book Title 1871,Author 44,Fantasy,909.21,31,Publisher 88,1997
1872,Book Title 1872,Author 263,Sci-Fi,805.22,83,Publisher 175,2011
1873,Book Title 1873,Author 185,Sci-Fi,936.84,171,Publisher 194,2021
1874,Book Title 1874,Author 493,Fantasy,1370.83,42,Publisher 186,2016
1875,Book Title 1875,Author 402,Sci-Fi,1319.42,86,Publisher 65,1984
1876,Book Title 1876,Author 442,History,1040.31,130,Publisher 37,2023
1877,Book Title 1877,Author 288,Romance,187.6,147,Publisher 170,2018
1878,Book Title 1878,Author 147,Romance,540.21,189,Publisher 85,2005
1879,Book Title 1879,Author 17,Sci-Fi,565.06,195,Publisher 8,2012
1880,Book Title 1880,Author 353,Business,608.48,180,Publisher 178,2000
1881,Book Title 1881,Author 289,Romance,1112.89,100,Publisher 24,1990
1882,Book Title 1882,Author 412,History,1041.73,126,Publisher 9,2023
1883,Book Title 1883,Author 27,Fiction,1168.95,59,Publisher 13,2017
1884,Book Title 1884,Author 393,Business,928.68,191,Publisher 62,2020
1885,Book Title 1885,Author 79,Romance,1212.42,63,Publisher 186,2022
1886,Book Title 1886,Author 290,History,1183.73,176,Publisher 154,1984
1887,Book Title 1887,Author 167,Sci-Fi,1366.86,32,Publisher 164,1992
1888,Book Title 1888,Author 397,Fantasy,1433.97,84,Publisher 197,2011
1889,Book Title 1889,Author 470,Fiction,1068.86,32,Publisher 192,1998
1890,Book Title 1890,Author 228,Romance,1001.54,12,Publisher 41,1993
1891,Book Title 1891,Author 212,Romance,950.98,62,Publisher 83,1998
1892,Book Title 1892,Author 161,Business,839.36,37,Publisher 186,1998
1893,Book Title 1893,Author 344,Fantasy,391.44,49,Publisher 138,1987
1894,Book Title 1894,Author 132,Business,369.5,131,Publisher 47,1981
1895,Book Title 1895,Author 62,Fiction,917.76,141,Publisher 111,1986
1896,Book Title 1896,Author 139,Fiction,1221.68,124,Publisher 19,2008
1897,Book Title 1897,Author 111,Fantasy,235.89,62,Publisher 95,2016
1898,Book Title 1898,Author 398,Mystery,636.72,198,Publisher 112,2020
1899,Book Title 1899,Author 198,Mystery,261.52,185,Publisher 100,1996
1900,Book Title 1900,Author 16,Fiction,234.15,108,Publisher 146,2023
1901,Book Title 1901,Author 21,Fiction,1315.39,101,Publisher 58,1981
1902,Book Title 1902,Author 41,Romance,172.38,101,Publisher 38,2002
1903,Book Title 1903,Author 143,Sci-Fi,799.92,44,Publisher 10,2002
1904,Book Title 1904,Author 273,Fiction,151.85,78,Publisher 20,2012
1905,Book Title 1905,Author 40,Romance,620.82,147,Publisher 185,2023
1906,Book Title 1906,Author 286,Fantasy,1314.22,158,Publisher 129,2015
1907,Book Title 1907,Author 116,Business,951.33,88,Publisher 16,1987
1908,Book Title 1908,Author 337,Mystery,1458.23,197,Publisher 90,2012
1909,Book Title 1909,Author 401,Fiction,1227.73,160,Publisher 66,2000
1910,Book Title 1910,Author 357,Fantasy,1302.07,108,Publisher 186,2014
1911,Book Title 1911,Author 420,Sci-Fi,956.29,23,Publisher 151,1999
1912,Book Title 1912,Author 376,Fantasy,109.35,194,Publisher 116,2009
1913,Book Title 1913,Author 47,Fantasy,1152.17,190,Publisher 72,2011
1914,Book Title 1914,Author 262,Mystery,204.23,152,Publisher 49,2005
1915,Book Title 1915,Author 410,Sci-Fi,101.85,67,Publisher 11,2014
1916,Book Title 1916,Author 263,Fantasy,1339.24,193,Publisher 127,2015
1917,Book Title 1917,Author 467,Romance,516.73,138,Publisher 71,1994
1918,Book Title 1918,Author 111,Fantasy,162.62,73,Publisher 112,2013
1919,Book Title 1919,Author 282,Romance,1392.58,154,Publisher 150,2006
1920,Book Title 1920,Author 167,Fiction,622.4,42,Publisher 62,1981
1921,Book Title 1921,Author 67,Fiction,980.3,104,Publisher 3,1997
1922,Book Title 1922,Author 301,Fiction,255.85,162,Publisher 167,2003
1923,Book Title 1923,Author 262,Fiction,398.32,171,Publisher 198,2009
1924,Book Title 1924,Author 84,Fiction,126.56,0,Publisher 60,2000
1925,Book Title 1925,Author 307,Fiction,507.11,195,Publisher 135,2011
1926,Book Title 1926,Author 68,Sci-Fi,1274.85,90,Publisher 44,2003
